has_job_experience,requires_job_training,no_of_employees,yr_of_estab,prevailing_wage,full_time_position,case_status,processing_time_days,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America,education_of_employee_Doctorate,education_of_employee_High School,education_of_employee_Master's,region_of_employment_Midwest,region_of_employment_Northeast,region_of_employment_South,region_of_employment_West,unit_of_wage_Month,unit_of_wage_Week,unit_of_wage_Year,high_processing_delay,high_wage_flag
1,0,-0.1100227481733737,0.1319467910627435,0.7015151268106801,1,1,18,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,1
0,0,-0.2443032726384741,0.7692488192125994,-0.9241800920213108,1,0,51,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0
0,0,-0.2008107199552792,-0.7177892464703975,1.5668289851564383,0,0,38,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,1,1
1,0,-0.0437129969970855,0.486003473368219,-0.3381873788980429,1,1,18,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0
1,1,-0.0981333267363596,0.7220412615718693,-0.9538872357404806,1,1,31,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,1,0
1,0,-0.2431230727164176,0.6040223674700441,0.6704716179347212,1,1,15,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,1
1,1,-0.1667597666485366,-0.5997703523685723,0.065381833958675,1,1,15,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,1
1,0,-0.2186448521108003,-1.874374408668284,0.3853591152383414,1,1,19,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,1
0,0,-0.1678088332459202,-1.921581966309014,-1.404923029431095,1,1,26,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0
0,1,-0.1368613686231041,0.3443808004460288,-0.7913081332286427,1,0,56,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,0
1,0,-0.1626072113672265,-1.6619403992849988,-0.3390138501235154,1,1,18,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0
0,0,-0.0938933492386009,0.6276261462904091,2.699758202460401,0,1,33,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1,1
0,0,-0.2226662740674375,0.8400601556736944,0.379667918882041,1,0,49,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1
1,0,-0.1495375900081559,0.486003473368219,0.8318478403330593,0,1,16,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,1
1,0,-0.0981770378445839,0.6984374827515043,-0.1670281228802462,1,1,10,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0
0,0,-0.1806598990638692,0.4151921369071239,1.3222843858503228,1,1,33,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,1,1
0,0,-0.1548266341032982,0.7220412615718693,0.8183132143054654,1,1,20,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0,1
1,0,-0.2066680084573376,-0.7886005829314926,0.7854584743314836,1,1,15,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0,1
1,0,-0.1296490357660918,-0.7886005829314926,0.1137128866537718,1,1,18,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,1
0,0,-0.1930738537995752,-1.4259026110813484,0.0011331158674172,0,1,33,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1,1
1,0,-0.1225678362337526,0.2027581275238386,0.3658661334273815,1,1,9,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0,1
1,0,-0.0383802417937189,0.6040223674700441,0.1191933470481132,1,1,10,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,1
0,1,-0.0995757933077621,0.7692488192125994,-0.3995617190571365,1,0,44,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0
0,0,-0.0789441502258847,0.1319467910627435,-0.1516659824727534,1,1,18,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,0,0
0,0,-0.1746277661289136,0.0375316757812834,-0.6613681118761671,1,0,32,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,1,0
0,0,-0.1053019484851475,-1.874374408668284,0.2236432160064411,1,1,21,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0,1
1,1,-0.1948660092367721,0.6276261462904091,0.2198153193820708,1,1,17,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,1
1,0,-0.1490130567094641,0.5804185886496791,1.175849210616533,1,1,12,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1
0,0,-0.0409591971789536,-2.629695330919965,-0.3992985357802965,1,1,16,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0,0
1,0,-0.1453413236186215,-0.0096758818594466,-1.4057308184307216,1,1,21,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0,0
0,0,-0.1704752108476035,-0.7413930252907626,0.3073943829330058,1,0,32,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1
1,0,-0.0875989496542993,0.4623996945478539,0.2399191136038838,1,1,10,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0,1
1,0,-0.1541272563717091,0.2971732428052988,-1.0020429591446751,1,1,16,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0
1,0,-0.1738409661808759,-3.691865377836392,-0.9600093710450456,1,1,30,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1,0
0,0,-0.0802554834726142,0.4623996945478539,-0.8021113333917081,1,1,17,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0
0,0,-0.2024280309595789,0.1555505698831085,-0.6979617584456596,1,1,19,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,0,0
0,0,-0.1697758331160144,0.486003473368219,-0.513133444654545,1,0,46,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,0
1,1,-0.1634814335317129,0.509607252188584,0.2199883765871296,1,0,58,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,1,1
1,0,-0.1945600314792019,0.7692488192125994,-0.8231476295116775,1,1,30,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,1,0
1,0,-0.0194533319325898,0.4387959157274889,-0.3146050212502552,1,1,31,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,0
0,0,-0.1563128117829249,0.486003473368219,0.8288941287368691,1,1,18,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,0,1
1,0,-0.1975323868384554,0.5804185886496791,0.4535220692160119,1,1,18,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,0,1
1,1,-0.1503243899561936,0.1791543487034736,-0.2448873925343591,1,1,13,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0
0,0,-0.2198250520328569,0.2027581275238386,-0.1502938319639334,1,0,46,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0
0,1,-0.059798684823634,-2.039600860410839,0.4460060092466296,1,1,30,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,1,1
1,0,-0.1211253696623501,0.509607252188584,1.430292909260599,0,1,28,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1,1
0,0,-0.1418007238524518,0.3207770216256638,-0.3027839266294256,0,0,40,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1,0
0,0,-0.1428497904498354,0.6512299251107743,0.8577145909557209,0,1,24,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,0,1
1,0,-0.0367629307894192,0.3443808004460288,-0.1522794456504235,1,1,13,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0,0
0,0,-0.1690764553844254,0.4623996945478539,-0.0290587394983068,1,1,32,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1,0
1,0,-0.046685352356339,0.3915883580867589,-0.3054123512690611,1,1,27,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,0
0,1,-0.2277367626214582,-3.361412474351281,1.7834373423176904,1,1,22,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,0,1
0,1,-0.1603779448477864,-1.6855441781053635,0.224699357242566,1,1,15,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,1
1,0,-0.2418554505779124,0.4387959157274889,-1.1386729479220346,1,1,27,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0
0,0,-0.1285562580604839,0.7220412615718693,0.0678296277737741,1,1,28,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,1,1
1,0,-0.2421177172272583,-3.455827589632741,0.1409188425405266,1,1,14,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0,1
0,1,-0.2014663865786439,0.1083430122423785,-0.6245951598655469,1,1,33,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1,0
0,0,-0.1273760581384274,0.4623996945478539,-0.6490802929550421,1,0,37,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,1,0
1,0,-0.1579301227872246,0.5804185886496791,0.054945764999777,1,1,16,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0,1
1,0,-0.2274307848638879,-0.9066194770333178,0.3519424126991356,1,1,11,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,1
1,0,-0.0929754159658903,0.1791543487034736,-0.0865627707639567,1,1,11,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,0
0,0,-0.0535479963475567,-0.269317448883462,-1.1997373377040152,1,1,17,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,0
1,0,-0.1138693256971136,0.8164563768533294,-0.3308917112554532,1,1,27,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0,0
1,0,-0.2280427403790284,-0.1276947759612717,1.238375687638628,0,1,26,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,1
1,0,-0.2022531865266816,0.4387959157274889,0.4135021171949389,1,0,43,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,1,1
0,0,-0.1323154133677752,0.3443808004460288,0.3698587562753854,0,0,39,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1
1,0,-0.1906697428472377,0.509607252188584,-0.575714830417851,1,1,21,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0,0
1,0,-0.2157162078597711,0.5568148098293141,-0.8688805520450484,1,1,23,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,0,0
1,0,-0.1060887484331852,0.1555505698831085,0.3504430253830952,1,1,11,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,1
1,0,-0.1670220332978825,-0.1985061124223668,0.5598666684271012,1,1,17,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1
1,0,-0.2271685182145421,0.6040223674700441,0.179144982788375,1,0,44,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,1,1
0,0,-0.1303921246059052,-2.9365444555847104,0.3193251056957709,1,1,34,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,1,1
1,0,0.2090246307559126,-0.0804872183205417,-0.4197332971732724,1,1,30,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,1,0
1,0,-0.232544984526133,0.509607252188584,0.115089581334278,1,1,13,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,1
1,0,0.3390214666150301,0.2735694639849337,-0.5651265317074569,1,1,31,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,1,0
0,0,-0.0703330619056943,0.6984374827515043,0.5091635581116796,0,0,52,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,1,1
1,0,-0.2257260516431396,0.7220412615718693,2.1335805393163705,1,1,17,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,0,1
0,0,-0.1092796593335603,0.0375316757812834,-1.2114338462844414,0,0,38,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,0
1,0,-0.0948987047277602,0.5332110310089491,-0.1345149531446959,1,1,8,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,0
1,0,-0.0976962156541165,0.2263619063442036,1.77534966341825,1,1,11,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,0,1
1,0,-0.1703877886311549,0.6040223674700441,-0.9863396271797248,0,1,19,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,0
0,0,-0.1736224106397543,-1.2134686016980631,0.4590570596705906,1,1,15,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,1
0,0,-0.1647053445619937,0.0611354546016484,0.3069854074812255,1,1,15,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,1
1,0,-0.2390142285433318,0.7928525980329644,1.485251447019891,0,1,25,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,1
0,0,-0.1304795468223539,0.3679845792663938,0.0729883986808126,1,0,59,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,1,1
1,0,-0.0418771304516642,0.3679845792663938,-0.4200322658021432,1,1,26,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0
1,0,-0.121518769636369,0.2499656851645687,-0.0018334708818846,1,1,16,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0
1,0,-0.1888775874100408,0.5568148098293141,3.175063224283259,1,1,9,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,1
1,0,1.1730294115349895,-1.2842799381591583,-0.5661412073769428,1,1,23,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,0
0,0,-0.2363915620498728,-0.1040909971409067,-0.2560003537340508,1,1,17,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,0,0
0,1,-0.2209615408466891,0.4623996945478539,1.6448991801129973,1,1,34,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,1,1
