has_job_experience,requires_job_training,no_of_employees,yr_of_estab,prevailing_wage,full_time_position,case_status,processing_time_days,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America,education_of_employee_Doctorate,education_of_employee_High School,education_of_employee_Master's,region_of_employment_Midwest,region_of_employment_Northeast,region_of_employment_South,region_of_employment_West,unit_of_wage_Month,unit_of_wage_Week,unit_of_wage_Year
1,0,-0.24185545057791244,0.43879591572748894,-1.1386729479220346,1,1,27,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,-0.12855625806048399,0.7220412615718693,0.06782962777377417,1,1,28,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
1,0,-0.24211771722725836,-3.455827589632741,0.1409188425405266,1,1,14,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
0,1,-0.20146638657864396,0.10834301224237852,-0.6245951598655469,1,1,33,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,-0.12737605813842742,0.46239969454785396,-0.6490802929550421,1,0,37,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,-0.15793012278722468,0.5804185886496791,0.05494576499977702,1,1,16,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,-0.22743078486388799,-0.9066194770333178,0.3519424126991356,1,1,11,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.09297541596589032,0.1791543487034736,-0.0865627707639567,1,1,11,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0,0,-0.05354799634755679,-0.269317448883462,-1.1997373377040152,1,1,17,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.11386932569711362,0.8164563768533294,-0.3308917112554532,1,1,27,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1,0,-0.2280427403790284,-0.12769477596127177,1.238375687638628,0,1,26,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.20225318652668167,0.43879591572748894,0.4135021171949389,1,0,43,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0,0,-0.1323154133677752,0.3443808004460288,0.36985875627538545,0,0,39,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,-0.19066974284723778,0.509607252188584,-0.575714830417851,1,1,21,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
1,0,-0.21571620785977116,0.5568148098293141,-0.8688805520450484,1,1,23,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.10608874843318528,0.15555056988310859,0.3504430253830952,1,1,11,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,-0.16702203329788254,-0.19850611242236688,0.5598666684271012,1,1,17,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.2271685182145421,0.6040223674700441,0.17914498278837507,1,0,44,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
0,0,-0.13039212460590527,-2.9365444555847104,0.3193251056957709,1,1,34,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
1,0,0.20902463075591268,-0.08048721832054172,-0.4197332971732724,1,1,30,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,-0.23254498452613304,0.509607252188584,0.11508958133427807,1,1,13,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,0.3390214666150301,0.27356946398493376,-0.5651265317074569,1,1,31,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
0,0,-0.07033306190569434,0.6984374827515043,0.5091635581116796,0,0,52,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
1,0,-0.22572605164313964,0.7220412615718693,2.1335805393163705,1,1,17,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0,0,-0.10927965933356039,0.037531675781283434,-1.2114338462844414,0,0,38,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,-0.09489870472776024,0.5332110310089491,-0.13451495314469591,1,1,8,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.0976962156541165,0.22636190634420367,1.77534966341825,1,1,11,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
1,0,-0.17038778863115492,0.6040223674700441,-0.9863396271797248,0,1,19,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0,0,-0.17362241063975434,-1.2134686016980631,0.45905705967059063,1,1,15,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,-0.16470534456199376,0.061135454601648466,0.3069854074812255,1,1,15,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,-0.23901422854333187,0.7928525980329644,1.485251447019891,0,1,25,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0,0,-0.1304795468223539,0.36798457926639383,0.07298839868081262,1,0,59,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,-0.041877130451664274,0.36798457926639383,-0.4200322658021432,1,1,26,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.12151876963636901,0.2499656851645687,-0.001833470881884644,1,1,16,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.1888775874100408,0.5568148098293141,3.175063224283259,1,1,9,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,1.1730294115349897,-1.2842799381591583,-0.5661412073769428,1,1,23,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0,0,-0.23639156204987288,-0.10409099714090675,-0.25600035373405083,1,1,17,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
0,1,-0.22096154084668915,0.46239969454785396,1.6448991801129973,1,1,34,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
0,0,-0.24102493952165044,0.3915883580867589,2.4820804502289393,1,1,33,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True
0,0,-0.16103361147115117,0.5804185886496791,-1.0500254360033243,1,0,44,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0,1,-0.06932770641653506,0.6748337039311393,-0.9207825663237442,1,1,18,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
0,0,-0.0754909726761637,-1.4731101687220785,-1.4040526671873461,1,1,24,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1,1,0.006467355244429819,-3.1253746861476306,-0.5106392624201468,1,1,27,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
0,0,4.481829170791079,0.3443808004460288,-1.38193192532186,1,1,20,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,-0.2372657842143592,0.509607252188584,-0.5550740665750896,1,1,32,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,-0.009880599231464567,0.6276261462904091,1.306944776960775,0,0,41,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,0,-0.22332194069080225,0.037531675781283434,1.806223712558402,1,1,25,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0,0,-0.06211537355952283,0.6276261462904091,-0.7841580684205061,1,0,59,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,0,-0.05197439645148139,0.061135454601648466,-0.6859929782450204,1,0,44,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,1,-0.19316127601602381,0.46239969454785396,-0.7306570737296417,1,1,27,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
1,0,-0.20981520824948843,0.7928525980329644,-0.10502157483527595,1,0,57,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
0,0,-0.1777749659210644,-0.316525006524192,-1.2878825293108864,1,1,16,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,-0.17392838839732455,0.3443808004460288,1.1155211659882438,1,0,34,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,1,-0.11928950311692887,0.15555056988310859,2.6885757533020045,1,0,35,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,-0.09634117129916268,0.013927896960918403,1.066798367825678,1,1,26,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
1,0,-0.055383862892978086,0.46239969454785396,-1.2204290341377622,1,1,15,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,1,-0.22594460718426124,0.46239969454785396,0.7356202713603822,1,1,9,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,0,-0.1741032328302218,0.5804185886496791,-0.8144826514675717,1,1,33,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0,1,-0.24714449467305474,0.22636190634420367,1.398655817958098,1,1,18,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
1,1,-0.17904258805956957,0.509607252188584,-0.9911619400414793,1,1,29,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,-0.202296897634906,0.2971732428052988,-0.41345079047627326,1,0,42,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,0,-0.18857160965247058,0.46239969454785396,-1.4009671083430786,1,0,32,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0,1,-0.20308369758294367,0.3207770216256638,0.9347809026505487,1,1,32,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0,-0.08056146123018441,-3.8334880507585813,-0.4555826462886223,1,1,22,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
0,1,-0.24609542807567117,0.15555056988310859,-0.008786053562147664,1,0,46,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,0.6057029378915852,-0.10409099714090675,1.1539351319991322,1,0,34,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
1,0,-0.22799902927080412,-0.269317448883462,-1.394285557102839,1,1,27,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,-0.21484198569528484,-0.2221098912427319,0.5222344892867689,1,0,33,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,1,-0.17471518834536223,0.5804185886496791,-0.8377489998426646,1,1,21,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,-0.22013102979042712,0.6748337039311393,0.9231989450647183,1,1,10,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
1,0,-0.05988610704008269,0.15555056988310859,-0.6137745403776832,1,1,25,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0,-0.05079419652942485,0.46239969454785396,-0.7686895186593553,1,0,33,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,-0.15622538956647636,0.013927896960918403,-0.014350959813662217,1,0,33,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.19858145343583908,0.6748337039311393,-0.10934705825931212,1,1,11,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.20137896436219532,-3.337808695530916,0.4027939659563147,1,1,12,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,2.1388263477512637,0.2971732428052988,0.43382327429575346,1,1,8,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0,0,-0.18931469849228397,-1.2842799381591583,-1.4023627332854687,1,1,17,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,-0.12396659169693074,0.3915883580867589,1.3131006148720143,1,1,19,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
1,0,-0.18546812096854412,0.6512299251107743,-0.8758704348012377,1,1,32,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,-0.04611710794942298,0.48600347336821903,3.2772834196674374,1,1,16,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
1,0,-0.187522543055087,0.3207770216256638,-0.32218735039006513,1,1,23,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,1,-0.13301479109936426,-2.2284310909737592,-0.17210585605887646,1,0,42,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True
0,1,-0.1661478111333962,-1.3314874957998883,-0.6051271709988625,1,1,32,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,-0.12313608064066872,0.46239969454785396,-0.4250592557302746,1,1,34,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
0,0,-0.16439936680442355,0.46239969454785396,-0.2711015829505471,1,1,24,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
0,0,-0.05914301820026931,-0.269317448883462,-0.4500124385034737,1,0,45,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
